DepMap_ID,num_arm_events,old_arm_events,many_arm_events (aneuploidy status),many_arm_events_old (aneuploidy status),new_ploidy,old_ploidy,old_genome_fraction
ACH-000038,0,0,FALSE,FALSE,1.933867735,2,0
ACH-000064,0,NA,FALSE,NA,1.986472946,NA,NA
ACH-000071,0,0,FALSE,FALSE,2.004008016,2,0.13
ACH-000088,0,0,FALSE,FALSE,2.004008016,2,0
ACH-000194,0,0,FALSE,FALSE,2.004008016,2,0.01
ACH-000229,0,0,FALSE,FALSE,1.986472946,2,0
ACH-000284,0,0,FALSE,FALSE,2.004008016,2,0
ACH-000413,0,0,FALSE,FALSE,2.004008016,2,0
ACH-000494,0,NA,FALSE,NA,2.004008016,NA,NA
ACH-000786,0,1,FALSE,FALSE,1.951402806,2,0
ACH-000850,0,0,FALSE,FALSE,1.986472946,2,0
ACH-000938,0,0,FALSE,FALSE,1.933867735,2,0.14
ACH-000998,0,1,FALSE,FALSE,1.968937876,2,0
ACH-001015,0,0,FALSE,FALSE,1.986472946,1.99,0.01
ACH-001061,0,0,FALSE,FALSE,1.968937876,2.02,0
ACH-001164,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-001182,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-001207,0,NA,FALSE,NA,1.986472946,NA,NA
ACH-001345,0,NA,FALSE,NA,2.004008016,NA,NA
ACH-001369,0,NA,FALSE,NA,1.986472946,NA,NA
ACH-001498,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-001519,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002241,0,NA,FALSE,NA,1.986472946,NA,NA
ACH-002242,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002247,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002270,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002276,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002339,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002342,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002343,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002344,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002346,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002351,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002352,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002353,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002354,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002357,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002358,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002360,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002364,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002365,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002369,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002370,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002371,0,NA,FALSE,NA,1.916332665,NA,NA
ACH-002372,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002373,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002374,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002375,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002376,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002379,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002380,0,NA,FALSE,NA,1.933867735,NA,NA
ACH-002381,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-002383,0,NA,FALSE,NA,1.968937876,NA,NA
ACH-002384,0,NA,FALSE,NA,1.951402806,NA,NA
ACH-000049,1,NA,FALSE,NA,2.004008016,NA,NA
ACH-000054,1,4,FALSE,FALSE,1.968937876,2.04,0
ACH-000119,1,0,FALSE,FALSE,2.004008016,2,0
ACH-000123,1,0,FALSE,FALSE,1.968937876,2,0
ACH-000160,1,NA,FALSE,NA,1.986472946,NA,NA
ACH-000162,1,3,FALSE,FALSE,1.986472946,2.04,0.07
ACH-000170,1,NA,FALSE,NA,2.004008016,NA,NA
ACH-000172,1,NA,FALSE,NA,1.951402806,NA,NA
ACH-000201,1,0,FALSE,FALSE,1.933867735,2,0
ACH-000230,1,0,FALSE,FALSE,2.004008016,2,0
ACH-000240,1,0,FALSE,FALSE,1.986472946,2,0
ACH-000492,1,0,FALSE,FALSE,1.986472946,1.99,0
ACH-000526,1,2,FALSE,FALSE,1.986472946,1.99,0.01
ACH-000529,1,0,FALSE,FALSE,2.004008016,2,0
ACH-000538,1,0,FALSE,FALSE,1.986472946,1.99,0
ACH-000539,1,0,FALSE,FALSE,2.004008016,2,0
ACH-000612,1,0,FALSE,FALSE,2.004008016,2,0
ACH-000742,1,0,FALSE,FALSE,1.986472946,2,0
ACH-000795,1,2,FALSE,FALSE,1.986472946,2.01,0
ACH-000918,1,2,FALSE,FALSE,1.986472946,2.02,0.06
ACH-000928,1,0,FALSE,FALSE,1.933867735,2,0.06
ACH-000939,1,1,FALSE,FALSE,1.898797595,1.97,0
ACH-000974,1,0,FALSE,FALSE,1.916332665,2,0.12
ACH-000982,1,0,FALSE,FALSE,1.916332665,2,0
ACH-000991,1,1,FALSE,FALSE,1.968937876,2,0.07
ACH-000995,1,NA,FALSE,NA,2.004008016,NA,NA
ACH-001018,1,NA,FALSE,NA,1.968937876,NA,NA
ACH-001091,1,1,FALSE,FALSE,2.021543086,2.03,0
ACH-001099,1,NA,FALSE,NA,1.968937876,NA,NA
ACH-001146,1,1,FALSE,FALSE,2.021543086,2.07,0.01
ACH-001737,1,NA,FALSE,NA,1.968937876,NA,NA
ACH-001767,1,NA,FALSE,NA,1.968937876,NA,NA
ACH-001991,1,NA,FALSE,NA,2.039078156,NA,NA
ACH-002016,1,NA,FALSE,NA,1.968937876,NA,NA
ACH-002218,1,NA,FALSE,NA,1.951402806,NA,NA
ACH-002222,1,NA,FALSE,NA,2.004008016,NA,NA
ACH-002232,1,NA,FALSE,NA,1.951402806,NA,NA
ACH-002267,1,NA,FALSE,NA,1.968937876,NA,NA
ACH-002272,1,NA,FALSE,NA,1.986472946,NA,NA
ACH-002275,1,NA,FALSE,NA,1.968937876,NA,NA
ACH-002302,1,NA,FALSE,NA,2.004008016,NA,NA
ACH-002347,1,NA,FALSE,NA,1.951402806,NA,NA
ACH-002350,1,NA,FALSE,NA,1.968937876,NA,NA
ACH-002356,1,NA,FALSE,NA,1.933867735,NA,NA
ACH-002362,1,NA,FALSE,NA,1.933867735,NA,NA
ACH-002367,1,NA,FALSE,NA,1.933867735,NA,NA
ACH-002377,1,NA,FALSE,NA,1.951402806,NA,NA
ACH-002378,1,NA,FALSE,NA,2.004008016,NA,NA
ACH-000059,2,2,FALSE,FALSE,1.968937876,2.02,0.07
ACH-000077,2,1,FALSE,FALSE,2.021543086,2.03,0.02
ACH-000101,2,2,FALSE,FALSE,2.004008016,2.04,0.34
ACH-000104,2,2,FALSE,FALSE,1.916332665,1.96,0.03
ACH-000106,2,2,FALSE,FALSE,2.004008016,2.03,0
ACH-000135,2,0,FALSE,FALSE,1.986472946,2,0.19
ACH-000143,2,NA,FALSE,NA,1.968937876,NA,NA
ACH-000149,2,2,FALSE,FALSE,2.004008016,2.08,0
ACH-000185,2,0,FALSE,FALSE,1.986472946,2,0
ACH-000306,2,0,FALSE,FALSE,2.004008016,2,0
ACH-000440,2,0,FALSE,FALSE,1.986472946,2.07,0.16
ACH-000533,2,NA,FALSE,NA,1.951402806,NA,NA
ACH-000597,2,NA,FALSE,NA,1.898797595,NA,NA
ACH-000772,2,2,FALSE,FALSE,2.004008016,2.06,0.01
ACH-000856,2,0,FALSE,FALSE,1.951402806,2,0
ACH-000922,2,2,FALSE,FALSE,2.004008016,2.09,0.04
ACH-000937,2,1,FALSE,FALSE,1.933867735,2.01,0.06
ACH-000953,2,1,FALSE,FALSE,1.986472946,1.98,0.14
ACH-000957,2,0,FALSE,FALSE,1.898797595,2,0
ACH-000960,2,0,FALSE,FALSE,1.951402806,1.99,0.03
ACH-000978,2,1,FALSE,FALSE,2.004008016,2.02,0.09
ACH-000988,2,0,FALSE,FALSE,1.933867735,2,0
ACH-000997,2,0,FALSE,FALSE,2.004008016,2,0
ACH-001059,2,NA,FALSE,NA,1.986472946,NA,NA
ACH-001128,2,NA,FALSE,NA,1.951402806,NA,NA
ACH-001142,2,NA,FALSE,NA,2.004008016,NA,NA
ACH-001199,2,NA,FALSE,NA,1.951402806,NA,NA
ACH-001274,2,NA,FALSE,NA,1.916332665,NA,NA
ACH-001278,2,NA,FALSE,NA,1.916332665,NA,NA
ACH-001289,2,NA,FALSE,NA,1.916332665,NA,NA
ACH-001301,2,NA,FALSE,NA,1.968937876,NA,NA
ACH-001374,2,NA,FALSE,NA,1.968937876,NA,NA
ACH-001385,2,NA,FALSE,NA,2.004008016,NA,NA
ACH-001709,2,NA,FALSE,NA,1.968937876,NA,NA
ACH-001818,2,NA,FALSE,NA,2.004008016,NA,NA
ACH-001843,2,NA,FALSE,NA,1.986472946,NA,NA
ACH-001959,2,NA,FALSE,NA,2.021543086,NA,NA
ACH-002026,2,NA,FALSE,NA,2.004008016,NA,NA
ACH-002059,2,NA,FALSE,NA,1.951402806,NA,NA
ACH-002092,2,NA,FALSE,NA,1.951402806,NA,NA
ACH-002149,2,NA,FALSE,NA,1.951402806,NA,NA
ACH-002223,2,NA,FALSE,NA,1.933867735,NA,NA
ACH-002236,2,NA,FALSE,NA,1.986472946,NA,NA
ACH-002245,2,NA,FALSE,NA,2.021543086,NA,NA
ACH-002252,2,NA,FALSE,NA,1.968937876,NA,NA
ACH-002290,2,NA,FALSE,NA,1.968937876,NA,NA
ACH-002293,2,NA,FALSE,NA,1.933867735,NA,NA
ACH-002299,2,NA,FALSE,NA,2.004008016,NA,NA
ACH-002308,2,NA,FALSE,NA,1.986472946,NA,NA
ACH-002316,2,NA,FALSE,NA,2.004008016,NA,NA
ACH-002355,2,NA,FALSE,NA,2.004008016,NA,NA
ACH-002366,2,NA,FALSE,NA,1.986472946,NA,NA
ACH-000079,3,0,FALSE,FALSE,2.004008016,2,0.06
ACH-000091,3,7,FALSE,FALSE,1.916332665,1.94,0.22
ACH-000287,3,1,FALSE,FALSE,1.951402806,1.98,0.1
ACH-000375,3,2,FALSE,FALSE,1.986472946,2.09,0
ACH-000449,3,2,FALSE,FALSE,1.916332665,1.93,0.01
ACH-000602,3,0,FALSE,FALSE,2.021543086,2.02,0
ACH-000657,3,2,FALSE,FALSE,1.933867735,2.01,0
ACH-000697,3,3,FALSE,FALSE,1.951402806,2.1,0.01
ACH-000874,3,4,FALSE,FALSE,2.021543086,2.03,0.23
ACH-000877,3,0,FALSE,FALSE,1.968937876,2.01,0.01
ACH-000913,3,1,FALSE,FALSE,1.933867735,2.03,0.04
ACH-000925,3,2,FALSE,FALSE,2.021543086,2.06,0.04
ACH-000932,3,2,FALSE,FALSE,2.004008016,2.01,0.01
ACH-000948,3,4,FALSE,FALSE,2.039078156,2.09,0.03
ACH-000958,3,4,FALSE,FALSE,1.951402806,2.09,0
ACH-000961,3,2,FALSE,FALSE,1.916332665,2.06,0.02
ACH-000966,3,0,FALSE,FALSE,1.951402806,2,0.29
ACH-000971,3,0,FALSE,FALSE,2.021543086,2.06,0.02
ACH-001020,3,NA,FALSE,NA,1.951402806,NA,NA
ACH-001047,3,5,FALSE,FALSE,1.881262525,1.93,0.26
ACH-001163,3,NA,FALSE,NA,2.004008016,NA,NA
ACH-001211,3,NA,FALSE,NA,1.986472946,NA,NA
ACH-001279,3,NA,FALSE,NA,1.986472946,NA,NA
ACH-001310,3,NA,FALSE,NA,1.986472946,NA,NA
ACH-001366,3,NA,FALSE,NA,2.021543086,NA,NA
ACH-001391,3,NA,FALSE,NA,2.004008016,NA,NA
ACH-001532,3,NA,FALSE,NA,1.951402806,NA,NA
ACH-001603,3,NA,FALSE,NA,1.968937876,NA,NA
ACH-001617,3,NA,FALSE,NA,1.951402806,NA,NA
ACH-001735,3,NA,FALSE,NA,1.986472946,NA,NA
ACH-001786,3,NA,FALSE,NA,1.986472946,NA,NA
ACH-001807,3,NA,FALSE,NA,1.951402806,NA,NA
ACH-002103,3,NA,FALSE,NA,1.916332665,NA,NA
ACH-002190,3,NA,FALSE,NA,1.933867735,NA,NA
ACH-002254,3,NA,FALSE,NA,2.021543086,NA,NA
ACH-002277,3,NA,FALSE,NA,1.986472946,NA,NA
ACH-002301,3,NA,FALSE,NA,1.986472946,NA,NA
ACH-002361,3,NA,FALSE,NA,1.986472946,NA,NA
ACH-000056,4,2,FALSE,FALSE,1.968937876,2.06,0.07
ACH-000070,4,3,FALSE,FALSE,1.968937876,2.03,0.09
ACH-000096,4,0,FALSE,FALSE,2.004008016,2,0
ACH-000180,4,0,FALSE,FALSE,2.004008016,2,0
ACH-000184,4,0,FALSE,FALSE,2.004008016,2,0
ACH-000206,4,NA,FALSE,NA,2.039078156,NA,NA
ACH-000299,4,NA,FALSE,NA,1.968937876,NA,NA
ACH-000346,4,3,FALSE,FALSE,1.968937876,2.07,0.12
ACH-000432,4,3,FALSE,FALSE,1.951402806,2.14,0.28
ACH-000567,4,2,FALSE,FALSE,2.074148297,2.11,0.07
ACH-000607,4,2,FALSE,FALSE,1.933867735,2.03,0
ACH-000829,4,1,FALSE,FALSE,1.916332665,1.99,0
ACH-000879,4,0,FALSE,FALSE,1.951402806,2,0.02
ACH-000895,4,1,FALSE,FALSE,1.968937876,1.98,0.19
ACH-000920,4,1,FALSE,FALSE,2.004008016,1.99,0.02
ACH-000949,4,5,FALSE,FALSE,1.968937876,2.05,0.04
ACH-000955,4,2,FALSE,FALSE,2.039078156,2.08,0
ACH-000959,4,0,FALSE,FALSE,1.986472946,1.99,0.01
ACH-000970,4,4,FALSE,FALSE,1.986472946,2.05,0.07
ACH-000972,4,0,FALSE,FALSE,2.021543086,2,0.02
ACH-000977,4,1,FALSE,FALSE,1.986472946,1.97,0.14
ACH-000996,4,1,FALSE,FALSE,2.004008016,2.06,0.03
ACH-001022,4,NA,FALSE,NA,2.039078156,NA,NA
ACH-001028,4,NA,FALSE,NA,1.933867735,NA,NA
ACH-001031,4,NA,FALSE,NA,1.898797595,NA,NA
ACH-001034,4,NA,FALSE,NA,1.986472946,NA,NA
ACH-001067,4,2,FALSE,FALSE,1.968937876,2.03,0.17
ACH-001201,4,NA,FALSE,NA,1.951402806,NA,NA
ACH-001303,4,NA,FALSE,NA,2.004008016,NA,NA
ACH-001452,4,NA,FALSE,NA,2.004008016,NA,NA
ACH-001484,4,NA,FALSE,NA,2.021543086,NA,NA
ACH-001485,4,NA,FALSE,NA,1.951402806,NA,NA
ACH-001518,4,NA,FALSE,NA,1.986472946,NA,NA
ACH-001520,4,NA,FALSE,NA,1.933867735,NA,NA
ACH-001528,4,NA,FALSE,NA,2.004008016,NA,NA
ACH-001539,4,NA,FALSE,NA,1.951402806,NA,NA
ACH-001550,4,NA,FALSE,NA,2.004008016,NA,NA
ACH-001613,4,NA,FALSE,NA,2.074148297,NA,NA
ACH-001634,4,NA,FALSE,NA,1.986472946,NA,NA
ACH-001636,4,NA,FALSE,NA,1.951402806,NA,NA
ACH-001639,4,NA,FALSE,NA,1.898797595,NA,NA
ACH-001664,4,NA,FALSE,NA,2.021543086,NA,NA
ACH-001738,4,NA,FALSE,NA,2.004008016,NA,NA
ACH-002102,4,NA,FALSE,NA,2.021543086,NA,NA
ACH-002114,4,NA,FALSE,NA,1.933867735,NA,NA
ACH-002130,4,NA,FALSE,NA,1.898797595,NA,NA
ACH-002246,4,NA,FALSE,NA,1.933867735,NA,NA
ACH-002284,4,NA,FALSE,NA,1.986472946,NA,NA
ACH-002382,4,NA,FALSE,NA,1.881262525,NA,NA
ACH-002388,4,NA,FALSE,NA,1.951402806,NA,NA
ACH-000014,5,8,FALSE,NA,2.039078156,3.07,0.6
ACH-000043,5,0,FALSE,FALSE,2.004008016,2,0
ACH-000051,5,0,FALSE,FALSE,2.004008016,2,0
ACH-000067,5,5,FALSE,FALSE,1.933867735,1.98,0.48
ACH-000069,5,NA,FALSE,NA,2.021543086,NA,NA
ACH-000095,5,9,FALSE,NA,2.074148297,2.19,0.01
ACH-000113,5,5,FALSE,FALSE,2.039078156,2.15,0.04
ACH-000131,5,0,FALSE,FALSE,2.004008016,2,0
ACH-000136,5,6,FALSE,FALSE,1.986472946,2.12,0.05
ACH-000154,5,0,FALSE,FALSE,1.986472946,2,0.06
ACH-000165,5,0,FALSE,FALSE,2.004008016,2,0.01
ACH-000175,5,0,FALSE,FALSE,1.986472946,2,0
ACH-000214,5,0,FALSE,FALSE,2.004008016,2,0
ACH-000227,5,4,FALSE,FALSE,1.916332665,1.97,0.01
ACH-000258,5,4,FALSE,FALSE,1.986472946,2.02,0.1
ACH-000263,5,5,FALSE,FALSE,1.951402806,1.97,0.06
ACH-000304,5,5,FALSE,FALSE,1.968937876,2.03,0.09
ACH-000336,5,4,FALSE,FALSE,2.039078156,2.15,0.02
ACH-000534,5,3,FALSE,FALSE,2.021543086,2.07,0.05
ACH-000609,5,6,FALSE,FALSE,1.986472946,2,0.09
ACH-000687,5,0,FALSE,FALSE,2.004008016,2,0.02
ACH-000707,5,0,FALSE,FALSE,2.021543086,2.05,0
ACH-000745,5,2,FALSE,FALSE,2.004008016,2.03,0
ACH-000770,5,6,FALSE,FALSE,2.021543086,2.1,0.06
ACH-000797,5,0,FALSE,FALSE,2.004008016,2,0
ACH-000798,5,3,FALSE,FALSE,2.056613226,2.08,0
ACH-000830,5,5,FALSE,FALSE,1.986472946,2.06,0.03
ACH-000906,5,13,FALSE,NA,1.863727455,3.23,0.49
ACH-000923,5,4,FALSE,FALSE,2.004008016,2.08,0.09
ACH-000946,5,0,FALSE,FALSE,2.021543086,2,0.14
ACH-000967,5,4,FALSE,FALSE,1.933867735,1.98,0
ACH-000980,5,4,FALSE,FALSE,2.021543086,2.08,0.01
ACH-000987,5,3,FALSE,FALSE,1.951402806,2.02,0.27
ACH-000993,5,1,FALSE,FALSE,2.004008016,2,0
ACH-001081,5,NA,FALSE,NA,2.039078156,NA,NA
ACH-001093,5,0,FALSE,FALSE,2.004008016,2,0
ACH-001119,5,NA,FALSE,NA,1.933867735,NA,NA
ACH-001175,5,7,FALSE,FALSE,1.863727455,1.83,0.18
ACH-001184,5,NA,FALSE,NA,2.091683367,NA,NA
ACH-001322,5,NA,FALSE,NA,1.968937876,NA,NA
ACH-001338,5,NA,FALSE,NA,2.021543086,NA,NA
ACH-001378,5,NA,FALSE,NA,1.828657315,NA,NA
ACH-001616,5,NA,FALSE,NA,2.004008016,NA,NA
ACH-001993,5,NA,FALSE,NA,2.039078156,NA,NA
ACH-002020,5,NA,FALSE,NA,1.951402806,NA,NA
ACH-002027,5,NA,FALSE,NA,2.004008016,NA,NA
ACH-002180,5,NA,FALSE,NA,1.986472946,NA,NA
ACH-002210,5,NA,FALSE,NA,1.986472946,NA,NA
ACH-002224,5,NA,FALSE,NA,2.021543086,NA,NA
ACH-002229,5,NA,FALSE,NA,1.968937876,NA,NA
ACH-002235,5,NA,FALSE,NA,1.846192385,NA,NA
ACH-002300,5,NA,FALSE,NA,1.986472946,NA,NA
ACH-002307,5,NA,FALSE,NA,2.039078156,NA,NA
ACH-002368,5,NA,FALSE,NA,2.004008016,NA,NA
ACH-000025,6,10,FALSE,NA,1.881262525,1.88,0.37
ACH-000045,6,4,FALSE,FALSE,2.021543086,2.07,0.02
ACH-000063,6,0,FALSE,FALSE,2.004008016,2,0
ACH-000065,6,4,FALSE,FALSE,2.056613226,2.1,0.06
ACH-000130,6,3,FALSE,FALSE,2.021543086,2.05,0
ACH-000157,6,5,FALSE,FALSE,2.004008016,2.05,0.05
ACH-000168,6,7,FALSE,FALSE,2.021543086,2.09,0
ACH-000241,6,4,FALSE,FALSE,2.039078156,2.07,0
ACH-000271,6,3,FALSE,FALSE,2.021543086,2.04,0.07
ACH-000345,6,2,FALSE,FALSE,1.986472946,1.99,0
ACH-000384,6,6,FALSE,FALSE,1.881262525,1.95,0.37
ACH-000405,6,5,FALSE,FALSE,2.056613226,2,0.12
ACH-000411,6,5,FALSE,FALSE,1.881262525,1.99,0
ACH-000418,6,2,FALSE,FALSE,2.039078156,2.06,0.03
ACH-000437,6,27,FALSE,TRUE,1.986472946,3.78,0.47
ACH-000462,6,1,FALSE,FALSE,1.986472946,1.97,0.03
ACH-000464,6,13,FALSE,NA,1.968937876,1.87,0.47
ACH-000580,6,5,FALSE,FALSE,2.004008016,2.11,0.05
ACH-000627,6,14,FALSE,NA,1.916332665,2.38,0.68
ACH-000636,6,5,FALSE,FALSE,2.021543086,1.95,0.54
ACH-000642,6,NA,FALSE,NA,2.004008016,NA,NA
ACH-000654,6,0,FALSE,FALSE,2.021543086,2.02,0.03
ACH-000811,6,5,FALSE,FALSE,1.846192385,1.9,0.48
ACH-000866,6,3,FALSE,FALSE,1.951402806,2.03,0.02
ACH-000885,6,2,FALSE,FALSE,2.039078156,2.05,0
ACH-000903,6,8,FALSE,NA,1.25,1.21,0.49
ACH-000936,6,3,FALSE,FALSE,1.898797595,2.02,0.23
ACH-000942,6,2,FALSE,FALSE,1.986472946,1.94,0.01
ACH-000947,6,3,FALSE,FALSE,1.968937876,2.09,0
ACH-000952,6,3,FALSE,FALSE,1.986472946,2.05,0.03
ACH-000954,6,5,FALSE,FALSE,1.986472946,2.14,0.13
ACH-001037,6,8,FALSE,NA,2.021543086,2.08,0.03
ACH-001094,6,6,FALSE,FALSE,2.179358717,2.22,0.49
ACH-001106,6,0,FALSE,FALSE,2.021543086,2,0.03
ACH-001127,6,15,FALSE,NA,1.933867735,4.2,0.08
ACH-001188,6,4,FALSE,FALSE,1.968937876,2.12,0.02
ACH-001196,6,NA,FALSE,NA,2.021543086,NA,NA
ACH-001205,6,3,FALSE,FALSE,2.074148297,2.12,0
ACH-001275,6,NA,FALSE,NA,1.951402806,NA,NA
ACH-001295,6,NA,FALSE,NA,2.039078156,NA,NA
ACH-001333,6,NA,FALSE,NA,2.004008016,NA,NA
ACH-001344,6,NA,FALSE,NA,1.951402806,NA,NA
ACH-001414,6,NA,FALSE,NA,2.056613226,NA,NA
ACH-001677,6,NA,FALSE,NA,1.933867735,NA,NA
ACH-001680,6,NA,FALSE,NA,2.056613226,NA,NA
ACH-001703,6,NA,FALSE,NA,1.968937876,NA,NA
ACH-001736,6,NA,FALSE,NA,1.986472946,NA,NA
