DepMap_ID,num_arm_events,old_arm_events,many_arm_events (aneuploidy status),many_arm_events_old (aneuploidy status),new_ploidy,old_ploidy,old_genome_fraction
ACH-001489,18,NA,NA,NA,2.758016032,NA,NA
ACH-001494,18,NA,NA,NA,3.021042084,NA,NA
ACH-001549,18,NA,NA,NA,2.354709419,NA,NA
ACH-001609,18,NA,NA,NA,2.039078156,NA,NA
ACH-001619,18,NA,NA,NA,3.143787575,NA,NA
ACH-001653,18,NA,NA,NA,2.302104208,NA,NA
ACH-001674,18,NA,NA,NA,3.161322645,NA,NA
ACH-001799,18,NA,NA,NA,3.406813627,NA,NA
ACH-001814,18,NA,NA,NA,3.301603206,NA,NA
ACH-001955,18,NA,NA,NA,1.583166333,NA,NA
ACH-001957,18,NA,NA,NA,1.635771543,NA,NA
ACH-002002,18,NA,NA,NA,2.758016032,NA,NA
ACH-002003,18,NA,NA,NA,2.793086172,NA,NA
ACH-002051,18,NA,NA,NA,2.49498998,NA,NA
ACH-002091,18,NA,NA,NA,2.705410822,NA,NA
ACH-002108,18,NA,NA,NA,3.091182365,NA,NA
ACH-002120,18,NA,NA,NA,2.49498998,NA,NA
ACH-002140,18,NA,NA,NA,3.81012024,NA,NA
ACH-002141,18,NA,NA,NA,2.968436874,NA,NA
ACH-002154,18,NA,NA,NA,3.073647295,NA,NA
ACH-002206,18,NA,NA,NA,3.143787575,NA,NA
ACH-002249,18,NA,NA,NA,3.319138277,NA,NA
ACH-002253,18,NA,NA,NA,3.512024048,NA,NA
ACH-002265,18,NA,NA,NA,2.915831663,NA,NA
ACH-002282,18,NA,NA,NA,3.038577154,NA,NA
ACH-002337,18,NA,NA,NA,2.44238477,NA,NA
ACH-002348,18,NA,NA,NA,3.599699399,NA,NA
ACH-000008,19,22,NA,TRUE,2.337174349,2.63,0.22
ACH-000047,19,22,NA,TRUE,2.51252505,2.75,0.19
ACH-000179,19,19,NA,NA,2.915831663,3.1,0.18
ACH-000197,19,NA,NA,NA,3.827655311,NA,NA
ACH-000220,19,14,NA,NA,3.056112224,3.15,0.22
ACH-000222,19,25,NA,TRUE,2.424849699,2.54,0.07
ACH-000269,19,6,NA,FALSE,3.266533066,1.9,0.43
ACH-000283,19,24,NA,TRUE,2.565130261,2.79,0.08
ACH-000292,19,25,NA,TRUE,2.47745491,2.59,0.23
ACH-000294,19,20,NA,NA,3.441883768,1.62,0.34
ACH-000296,19,16,NA,NA,2.635270541,2.85,0.32
ACH-000301,19,18,NA,NA,2.880761523,3.11,0.05
ACH-000311,19,20,NA,NA,2.267034068,2.49,0.18
ACH-000320,19,24,NA,TRUE,2.845691383,2.85,0.28
ACH-000322,19,16,NA,NA,2.652805611,2.91,0.44
ACH-000325,19,13,NA,NA,3.161322645,3.27,0.14
ACH-000349,19,18,NA,NA,1.565631263,1.75,0.38
ACH-000378,19,16,NA,NA,3.248997996,3.31,0.24
ACH-000381,19,19,NA,NA,2.705410822,2.85,0.31
ACH-000409,19,31,NA,TRUE,2.424849699,2.89,0.38
ACH-000417,19,28,NA,TRUE,2.372244489,2.52,0.24
ACH-000469,19,9,NA,NA,3.634769539,1.96,0.21
ACH-000472,19,25,NA,TRUE,2.407314629,2.65,0.39
ACH-000482,19,18,NA,NA,2.845691383,2.99,0.19
ACH-000507,19,23,NA,TRUE,2.652805611,2.96,0.25
ACH-000520,19,27,NA,TRUE,2.407314629,2.6,0.36
ACH-000523,19,23,NA,TRUE,2.284569138,2.56,0.28
ACH-000543,19,13,NA,NA,3.476953908,1.83,0.69
ACH-000571,19,14,NA,NA,2.51252505,2.84,0.41
ACH-000601,19,17,NA,NA,2.617735471,2.84,0.2
ACH-000621,19,17,NA,NA,2.144288577,2.44,0.39
ACH-000634,19,30,NA,TRUE,3.476953908,3.58,0.26
ACH-000638,19,19,NA,NA,2.670340681,2.73,0.36
ACH-000647,19,26,NA,TRUE,2.319639279,2.71,0.2
ACH-000665,19,23,NA,TRUE,2.372244489,2.64,0.24
ACH-000702,19,20,NA,NA,2.845691383,2.89,0.23
ACH-000706,19,NA,NA,NA,2.775551102,NA,NA
ACH-000711,19,24,NA,TRUE,2.49498998,2.62,0.23
ACH-000722,19,18,NA,NA,3.126252505,3.31,0.15
ACH-000749,19,18,NA,NA,2.53006012,2.73,0.13
ACH-000767,19,23,NA,TRUE,2.985971944,3.08,0.09
ACH-000802,19,20,NA,NA,2.670340681,2.76,0.29
ACH-000808,19,14,NA,NA,2.337174349,2.42,0.2
ACH-000842,19,24,NA,TRUE,2.302104208,2.56,0.14
ACH-000860,19,24,NA,TRUE,3.126252505,3.46,0.13
ACH-000899,19,16,NA,NA,2.319639279,2.32,0.54
ACH-000901,19,19,NA,NA,3.178857715,3.36,0.36
ACH-000924,19,33,NA,TRUE,4.441382766,4.64,0.21
ACH-000930,19,20,NA,NA,2.933366733,3.31,0.26
ACH-000931,19,27,NA,TRUE,3.424348697,3.58,0.33
ACH-001001,19,20,NA,NA,3.354208417,3.61,0.34
ACH-001065,19,23,NA,TRUE,2.828156313,3,0.2
ACH-001066,19,NA,NA,NA,2.47745491,NA,NA
ACH-001072,19,19,NA,NA,2.775551102,2.88,0.11
ACH-001125,19,19,NA,NA,1.583166333,1.62,0.57
ACH-001151,19,NA,NA,NA,2.407314629,NA,NA
ACH-001332,19,NA,NA,NA,2.915831663,NA,NA
ACH-001364,19,NA,NA,NA,2.722945892,NA,NA
ACH-001395,19,NA,NA,NA,1.740981964,NA,NA
ACH-001412,19,NA,NA,NA,3.266533066,NA,NA
ACH-001453,19,NA,NA,NA,3.196392786,NA,NA
ACH-001567,19,NA,NA,NA,2.45991984,NA,NA
ACH-001568,19,NA,NA,NA,2.880761523,NA,NA
ACH-001607,19,NA,NA,NA,2.845691383,NA,NA
ACH-001645,19,NA,NA,NA,2.880761523,NA,NA
ACH-001692,19,NA,NA,NA,2.284569138,NA,NA
ACH-001698,19,NA,NA,NA,3.038577154,NA,NA
ACH-001711,19,NA,NA,NA,3.617234469,NA,NA
ACH-001740,19,NA,NA,NA,3.599699399,NA,NA
ACH-001819,19,NA,NA,NA,2.337174349,NA,NA
ACH-001997,19,NA,NA,NA,3.143787575,NA,NA
ACH-002001,19,NA,NA,NA,2.828156313,NA,NA
ACH-002011,19,NA,NA,NA,2.231963928,NA,NA
ACH-002040,19,NA,NA,NA,2.793086172,NA,NA
ACH-002043,19,NA,NA,NA,2.49498998,NA,NA
ACH-002099,19,NA,NA,NA,2.722945892,NA,NA
ACH-002111,19,NA,NA,NA,3.564629259,NA,NA
ACH-002136,19,NA,NA,NA,3.143787575,NA,NA
ACH-002143,19,NA,NA,NA,3.389278557,NA,NA
ACH-002151,19,NA,NA,NA,2.582665331,NA,NA
ACH-002179,19,NA,NA,NA,1.863727455,NA,NA
ACH-002185,19,NA,NA,NA,3.196392786,NA,NA
ACH-002186,19,NA,NA,NA,1.653306613,NA,NA
ACH-002194,19,NA,NA,NA,2.985971944,NA,NA
ACH-002209,19,NA,NA,NA,2.565130261,NA,NA
ACH-002278,19,NA,NA,NA,3.319138277,NA,NA
ACH-002279,19,NA,NA,NA,3.599699399,NA,NA
ACH-002289,19,NA,NA,NA,3.564629259,NA,NA
ACH-002298,19,NA,NA,NA,3.056112224,NA,NA
ACH-002306,19,NA,NA,NA,3.669839679,NA,NA
ACH-002446,19,NA,NA,NA,2.372244489,NA,NA
ACH-000018,20,24,NA,TRUE,3.371743487,3.65,0.35
ACH-000022,20,26,NA,TRUE,2.933366733,3.24,0.37
ACH-000052,20,3,NA,FALSE,3.424348697,2.01,0.12
ACH-000102,20,10,NA,NA,2.968436874,1.38,0.65
ACH-000103,20,26,NA,TRUE,2.45991984,2.57,0.1
ACH-000111,20,14,NA,NA,2.267034068,1.4,0.2
ACH-000128,20,20,NA,NA,4.248496994,4.33,0.21
ACH-000142,20,21,NA,NA,2.915831663,3.01,0.21
ACH-000193,20,20,NA,NA,3.021042084,2.99,0.25
ACH-000238,20,21,NA,NA,2.880761523,3.12,0.36
ACH-000253,20,NA,NA,NA,2.950901804,NA,NA
ACH-000265,20,19,NA,NA,3.108717435,3.19,0.32
ACH-000276,20,24,NA,TRUE,2.687875752,1.61,0.44
ACH-000280,20,22,NA,TRUE,3.003507014,3.11,0.19
ACH-000286,20,NA,NA,NA,2.722945892,NA,NA
ACH-000327,20,19,NA,NA,2.565130261,2.73,0.14
ACH-000450,20,18,NA,NA,3.161322645,3.28,0.13
ACH-000483,20,20,NA,NA,3.161322645,3.32,0.22
ACH-000499,20,20,NA,NA,3.003507014,3.06,0.18
ACH-000506,20,20,NA,NA,2.828156313,3.08,0.22
ACH-000511,20,20,NA,NA,2.652805611,2.84,0.27
ACH-000565,20,18,NA,NA,3.073647295,3.33,0.28
ACH-000569,20,19,NA,NA,3.336673347,3.31,0.09
ACH-000573,20,20,NA,NA,1.653306613,1.67,0.24
ACH-000577,20,22,NA,TRUE,1.793587174,2.82,0.42
ACH-000591,20,21,NA,NA,4.020541082,4.03,0.41
ACH-000632,20,21,NA,NA,2.775551102,2.75,0.31
ACH-000643,20,34,NA,TRUE,2.231963928,4.85,0.28
ACH-000652,20,21,NA,NA,3.582164329,3.8,0.04
ACH-000653,20,20,NA,NA,2.670340681,2.85,0.22
ACH-000663,20,24,NA,TRUE,3.354208417,3.43,0.21
ACH-000676,20,NA,NA,NA,3.547094188,NA,NA
ACH-000679,20,26,NA,TRUE,2.319639279,2.69,0.27
ACH-000703,20,21,NA,NA,3.512024048,3.56,0.2
ACH-000705,20,33,NA,TRUE,1.407815631,7.51,0.41
ACH-000756,20,11,NA,NA,4.213426854,2.29,0.44
ACH-000762,20,14,NA,NA,2.933366733,2.91,0.14
ACH-000765,20,25,NA,TRUE,2.45991984,2.59,0.46
ACH-000769,20,3,NA,FALSE,2.424849699,1.2,0.32
ACH-000774,20,29,NA,TRUE,2.424849699,2.82,0.55
ACH-000777,20,15,NA,NA,2.933366733,3.26,0.33
ACH-000778,20,19,NA,NA,2.670340681,2.74,0.15
ACH-000803,20,22,NA,TRUE,2.863226453,3.17,0.09
ACH-000871,20,21,NA,NA,2.47745491,2.77,0.06
ACH-000873,20,12,NA,NA,2.915831663,1.46,0.31
ACH-000884,20,21,NA,NA,2.53006012,2.6,0.1
ACH-000979,20,24,NA,TRUE,2.617735471,2.68,0.38
ACH-000985,20,17,NA,NA,3.213927856,3.41,0.31
ACH-001023,20,18,NA,NA,3.248997996,3.31,0.26
ACH-001024,20,19,NA,NA,3.389278557,3.49,0.25
ACH-001090,20,19,NA,NA,2.985971944,3.12,0.13
ACH-001126,20,9,NA,NA,3.512024048,1.93,0.62
ACH-001336,20,NA,NA,NA,3.266533066,NA,NA
ACH-001402,20,NA,NA,NA,3.354208417,NA,NA
ACH-001411,20,NA,NA,NA,2.687875752,NA,NA
ACH-001510,20,NA,NA,NA,3.091182365,NA,NA
ACH-001515,20,NA,NA,NA,2.915831663,NA,NA
ACH-001540,20,NA,NA,NA,3.161322645,NA,NA
ACH-001543,20,NA,NA,NA,2.793086172,NA,NA
ACH-001558,20,NA,NA,NA,3.056112224,NA,NA
ACH-001577,20,NA,NA,NA,3.319138277,NA,NA
ACH-001690,20,NA,NA,NA,3.213927856,NA,NA
ACH-001804,20,NA,NA,NA,3.424348697,NA,NA
ACH-001858,20,NA,NA,NA,2.687875752,NA,NA
ACH-002004,20,NA,NA,NA,2.968436874,NA,NA
ACH-002058,20,NA,NA,NA,3.79258517,NA,NA
ACH-002083,20,NA,NA,NA,2.793086172,NA,NA
ACH-002089,20,NA,NA,NA,3.213927856,NA,NA
ACH-002121,20,NA,NA,NA,2.740480962,NA,NA
ACH-002200,20,NA,NA,NA,3.494488978,NA,NA
ACH-002237,20,NA,NA,NA,2.933366733,NA,NA
ACH-002240,20,NA,NA,NA,3.073647295,NA,NA
ACH-002260,20,NA,NA,NA,2.880761523,NA,NA
ACH-002266,20,NA,NA,NA,3.231462926,NA,NA
ACH-002285,20,NA,NA,NA,3.038577154,NA,NA
ACH-002305,20,NA,NA,NA,3.038577154,NA,NA
ACH-002459,20,NA,NA,NA,2.635270541,NA,NA
ACH-000024,21,22,TRUE,TRUE,3.108717435,3.35,0.08
ACH-000041,21,24,TRUE,TRUE,3.073647295,3.03,0.11
ACH-000144,21,23,TRUE,TRUE,2.354709419,2.74,0.16
ACH-000207,21,22,TRUE,TRUE,2.758016032,3.02,0.17
ACH-000217,21,16,TRUE,NA,3.038577154,1.72,0.31
ACH-000246,21,NA,TRUE,NA,3.371743487,NA,NA
ACH-000297,21,22,TRUE,TRUE,2.635270541,2.93,0.08
ACH-000335,21,6,TRUE,FALSE,3.494488978,1.93,0.31
ACH-000342,21,13,TRUE,NA,1.758517034,1.92,0.48
ACH-000351,21,19,TRUE,NA,2.898296593,3.15,0.29
ACH-000353,21,27,TRUE,TRUE,2.670340681,2.77,0.31
ACH-000359,21,21,TRUE,NA,3.056112224,3.22,0.22
ACH-000360,21,9,TRUE,NA,4.055611222,2.31,0.46
ACH-000400,21,31,TRUE,TRUE,3.319138277,3.68,0.32
ACH-000403,21,25,TRUE,TRUE,2.950901804,3.1,0.23
ACH-000442,21,22,TRUE,TRUE,2.880761523,2.78,0.58
ACH-000453,21,11,TRUE,NA,3.266533066,1.91,0.39
ACH-000465,21,20,TRUE,NA,3.512024048,3.61,0.09
ACH-000475,21,17,TRUE,NA,3.021042084,2.94,0.26
ACH-000488,21,19,TRUE,NA,2.54759519,2.82,0.23
ACH-000495,21,19,TRUE,NA,2.424849699,2.44,0.44
ACH-000514,21,21,TRUE,NA,2.793086172,2.86,0.49
ACH-000527,21,23,TRUE,TRUE,2.845691383,2.88,0.36
ACH-000542,21,5,TRUE,FALSE,3.73997996,2.03,0.29
ACH-000544,21,25,TRUE,TRUE,3.003507014,3.22,0.37
ACH-000553,21,20,TRUE,NA,3.003507014,3.04,0.15
ACH-000556,21,NA,TRUE,NA,2.845691383,NA,NA
ACH-000574,21,22,TRUE,TRUE,2.775551102,2.97,0.11
ACH-000593,21,22,TRUE,TRUE,3.091182365,3.17,0.2
ACH-000604,21,13,TRUE,NA,3.880260521,1.99,0.55
ACH-000608,21,24,TRUE,TRUE,2.45991984,2.62,0.28
ACH-000640,21,25,TRUE,TRUE,3.336673347,3.54,0.4
ACH-000644,21,22,TRUE,TRUE,2.915831663,3.22,0.29
ACH-000648,21,22,TRUE,TRUE,3.845190381,3.94,0.19
ACH-000650,21,13,TRUE,NA,2.740480962,1.76,0.32
ACH-000678,21,22,TRUE,TRUE,2.845691383,3.19,0.14
ACH-000694,21,24,TRUE,TRUE,3.161322645,3.19,0.42
ACH-000710,21,21,TRUE,NA,2.722945892,2.79,0.38
ACH-000714,21,23,TRUE,TRUE,3.003507014,3.29,0.13
ACH-000716,21,16,TRUE,NA,3.231462926,3.31,0.25
ACH-000746,21,23,TRUE,TRUE,2.758016032,2.76,0.32
ACH-000783,21,11,TRUE,NA,3.529559118,1.96,0.17
ACH-000784,21,23,TRUE,TRUE,2.44238477,2.69,0.37
ACH-000785,21,18,TRUE,NA,3.371743487,3.45,0.41
ACH-000800,21,20,TRUE,NA,3.196392786,3.16,0.42
ACH-000812,21,19,TRUE,NA,2.810621242,2.8,0.28
ACH-000819,21,23,TRUE,TRUE,2.51252505,2.6,0.29
ACH-000824,21,24,TRUE,TRUE,3.687374749,3.75,0.13
ACH-000828,21,13,TRUE,NA,3.73997996,1.98,0.28
ACH-000870,21,22,TRUE,TRUE,2.915831663,3.08,0.47
ACH-000891,21,NA,TRUE,NA,2.740480962,NA,NA
ACH-000905,21,21,TRUE,NA,3.021042084,3.06,0.1
ACH-000907,21,15,TRUE,NA,3.231462926,3.31,0.05
ACH-000976,21,21,TRUE,NA,3.354208417,3.28,0.26
ACH-001017,21,NA,TRUE,NA,2.758016032,NA,NA
ACH-001060,21,NA,TRUE,NA,3.73997996,NA,NA
ACH-001071,21,NA,TRUE,NA,2.705410822,NA,NA
ACH-001121,21,22,TRUE,TRUE,3.108717435,3.19,0.03
ACH-001138,21,23,TRUE,TRUE,2.863226453,3,0.25
ACH-001341,21,NA,TRUE,NA,3.038577154,NA,NA
ACH-001362,21,NA,TRUE,NA,2.600200401,NA,NA
ACH-001370,21,NA,TRUE,NA,2.652805611,NA,NA
ACH-001460,21,NA,TRUE,NA,2.722945892,NA,NA
ACH-001509,21,NA,TRUE,NA,3.476953908,NA,NA
ACH-001521,21,NA,TRUE,NA,3.196392786,NA,NA
ACH-001560,21,NA,TRUE,NA,3.406813627,NA,NA
ACH-001673,21,NA,TRUE,NA,2.915831663,NA,NA
ACH-001750,21,NA,TRUE,NA,3.126252505,NA,NA
ACH-001838,21,NA,TRUE,NA,3.336673347,NA,NA
ACH-001841,21,NA,TRUE,NA,2.652805611,NA,NA
ACH-001970,21,NA,TRUE,NA,2.635270541,NA,NA
ACH-002022,21,NA,TRUE,NA,3.687374749,NA,NA
ACH-002042,21,NA,TRUE,NA,3.336673347,NA,NA
ACH-002062,21,NA,TRUE,NA,3.441883768,NA,NA
ACH-002117,21,NA,TRUE,NA,3.021042084,NA,NA
ACH-002133,21,NA,TRUE,NA,3.161322645,NA,NA
ACH-002226,21,NA,TRUE,NA,3.161322645,NA,NA
ACH-002286,21,NA,TRUE,NA,2.828156313,NA,NA
ACH-002287,21,NA,TRUE,NA,2.687875752,NA,NA
ACH-002297,21,NA,TRUE,NA,3.248997996,NA,NA
ACH-000004,22,20,TRUE,NA,2.652805611,2.84,0.05
ACH-000005,22,19,TRUE,NA,2.617735471,2.8,0.12
ACH-000012,22,21,TRUE,NA,2.652805611,2.74,0.18
ACH-000013,22,21,TRUE,NA,3.003507014,3.13,0.16
ACH-000066,22,20,TRUE,NA,3.406813627,3.47,0.5
ACH-000164,22,23,TRUE,TRUE,2.652805611,2.82,0.41
ACH-000205,22,22,TRUE,TRUE,3.336673347,3.46,0.29
ACH-000268,22,18,TRUE,NA,3.213927856,3.24,0.16
ACH-000308,22,21,TRUE,NA,2.705410822,2.88,0.33
ACH-000330,22,26,TRUE,TRUE,2.722945892,2.93,0.24
ACH-000334,22,21,TRUE,NA,3.056112224,3.13,0.26
ACH-000338,22,20,TRUE,NA,3.248997996,3.44,0.3
ACH-000343,22,18,TRUE,NA,2.144288577,2.42,0.14
ACH-000369,22,7,TRUE,FALSE,3.512024048,1.83,0.33
ACH-000392,22,24,TRUE,TRUE,3.003507014,2.99,0.56
ACH-000401,22,27,TRUE,TRUE,2.565130261,2.81,0.28
ACH-000423,22,20,TRUE,NA,3.547094188,4.05,0.39
ACH-000425,22,9,TRUE,NA,3.512024048,1.81,0.29
ACH-000444,22,24,TRUE,TRUE,2.424849699,2.71,0.1
ACH-000458,22,14,TRUE,NA,2.775551102,1.38,0.36
ACH-000467,22,22,TRUE,TRUE,2.740480962,2.94,0.22
ACH-000471,22,23,TRUE,TRUE,2.793086172,2.8,0.26
ACH-000515,22,21,TRUE,NA,2.389779559,2.65,0.42
ACH-000536,22,25,TRUE,TRUE,2.302104208,2.62,0.11
ACH-000551,22,15,TRUE,NA,3.038577154,3.05,0.14
ACH-000559,22,18,TRUE,NA,2.898296593,3.07,0.29
ACH-000570,22,20,TRUE,NA,3.126252505,3.19,0.42
ACH-000598,22,14,TRUE,NA,3.652304609,1.93,0.36
ACH-000623,22,27,TRUE,TRUE,3.389278557,3.32,0.49
ACH-000628,22,23,TRUE,TRUE,2.880761523,3.1,0.42
ACH-000630,22,24,TRUE,TRUE,3.424348697,3.43,0.08
ACH-000677,22,27,TRUE,TRUE,3.476953908,3.48,0.08
ACH-000764,22,28,TRUE,TRUE,2.635270541,4.75,0.34
ACH-000773,22,10,TRUE,NA,3.652304609,1.9,0.41
ACH-000776,22,26,TRUE,TRUE,3.284068136,3.66,0.22
ACH-000821,22,24,TRUE,TRUE,3.038577154,3.09,0.2
ACH-000823,22,21,TRUE,NA,2.880761523,3,0.28
ACH-000834,22,20,TRUE,NA,2.793086172,2.84,0.32
ACH-000846,22,20,TRUE,NA,2.705410822,1.72,0.58
ACH-000883,22,7,TRUE,FALSE,3.617234469,1.89,0.51
ACH-000890,22,21,TRUE,NA,2.722945892,2.93,0.3
ACH-000894,22,31,TRUE,TRUE,3.354208417,3.99,0.39
ACH-000915,22,25,TRUE,TRUE,3.424348697,3.56,0.32
ACH-000935,22,14,TRUE,NA,3.75751503,2.12,0.42
ACH-000968,22,22,TRUE,TRUE,3.582164329,3.68,0.34
ACH-001043,22,26,TRUE,TRUE,3.72244489,2.91,0.1
ACH-001050,22,NA,TRUE,NA,3.319138277,NA,NA
ACH-001089,22,25,TRUE,TRUE,2.705410822,2.76,0.27
ACH-001098,22,18,TRUE,NA,2.687875752,2.8,0.12
ACH-001101,22,26,TRUE,TRUE,2.424849699,2.53,0.36
ACH-001107,22,NA,TRUE,NA,2.51252505,NA,NA
ACH-001318,22,20,TRUE,NA,2.424849699,2.58,0.26
ACH-001339,22,NA,TRUE,NA,2.828156313,NA,NA
ACH-001380,22,NA,TRUE,NA,2.968436874,NA,NA
ACH-001409,22,NA,TRUE,NA,3.161322645,NA,NA
ACH-001443,22,NA,TRUE,NA,3.003507014,NA,NA
ACH-001458,22,NA,TRUE,NA,2.915831663,NA,NA
ACH-001526,22,NA,TRUE,NA,2.985971944,NA,NA
ACH-001538,22,NA,TRUE,NA,2.705410822,NA,NA
ACH-001542,22,NA,TRUE,NA,2.758016032,NA,NA
ACH-001556,22,NA,TRUE,NA,2.793086172,NA,NA
ACH-001557,22,NA,TRUE,NA,2.933366733,NA,NA
ACH-001611,22,NA,TRUE,NA,3.196392786,NA,NA
ACH-001622,22,NA,TRUE,NA,2.51252505,NA,NA
ACH-001628,22,NA,TRUE,NA,4.003006012,NA,NA
ACH-001652,22,NA,TRUE,NA,3.389278557,NA,NA
ACH-001702,22,NA,TRUE,NA,2.793086172,NA,NA
ACH-001745,22,NA,TRUE,NA,3.617234469,NA,NA
ACH-001765,22,NA,TRUE,NA,2.617735471,NA,NA
ACH-001790,22,NA,TRUE,NA,3.75751503,NA,NA
ACH-001796,22,NA,TRUE,NA,3.441883768,NA,NA
ACH-001999,22,NA,TRUE,NA,3.038577154,NA,NA
ACH-002093,22,NA,TRUE,NA,2.722945892,NA,NA
ACH-002125,22,NA,TRUE,NA,2.898296593,NA,NA
